/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,397,359,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,406,842,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,410,711,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,410,769,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,414,806,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,420,416,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,416,509,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,420,916,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,427,878,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,439,583,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,443,904,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,455,345,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,451,610,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,453,894,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,457,851,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,465,763,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,466,914,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,475,458,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,474,481,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,476,941,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,480,709,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,483,794,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,487,406,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,489,852,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,496,926,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,495,689,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,509,751,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,511,449,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,520,524,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,513,740,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,511,945,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,525,610,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,534,509,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,533,959,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,552,548,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,559,255,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,567,548,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,568,738,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,570,1059,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,576,805,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,579,658,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,581,165,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,581,1389,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,588,602,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,588,854,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,588,220,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,597,1183,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,613,256,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,619,1298,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,620,901,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,621,788,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,625,309,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,628,1105,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,627,489,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,641,696,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,651,405,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,648,519,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,654,904,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,663,1469,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,663,479,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,683,1335,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,690,724,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,694,1235,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,695,1407,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,704,1197,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,710,393,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,714,463,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,723,1348,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,730,1303,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,733,1111,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,735,1158,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,740,400,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,745,580,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,745,942,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,753,1428,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,774,410,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,790,1022,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,800,1529,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,804,490,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,806,1310,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,832,1197,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,834,312,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,845,1551,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,857,875,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,855,1375,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,866,878,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,871,1455,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,875,1182,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,873,1496,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,877,387,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,879,1263,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,884,1312,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,887,283,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,922,380,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,920,1237,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,923,508,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,923,1047,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,928,956,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,928,1645,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,934,1503,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,938,1174,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,939,1298,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,939,980,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,949,388,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,963,400,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,970,612,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,975,1522,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,983,463,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,982,1470,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,992,979,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1000,472,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1005,284,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1005,451,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1008,350,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1007,372,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1008,1095,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1028,1520,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1032,1552,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1038,1179,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1052,461,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1073,249,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1072,333,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1070,813,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1072,1630,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1073,1241,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1075,786,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1086,362,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1095,1332,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1097,1548,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1098,1214,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1111,1293,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1109,1396,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1116,1659,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1121,1588,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1124,1335,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1130,1684,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1136,1172,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1129,1588,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1140,234,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1143,1438,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1149,1445,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1153,261,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1157,1712,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1166,1810,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1166,1145,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1170,1649,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1177,1500,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1184,1044,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1182,1238,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1186,869,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1194,775,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1195,347,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1198,228,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1200,1745,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1202,1023,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1211,1550,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1211,1509,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1216,1282,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1218,1346,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1217,1759,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1229,1096,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1231,886,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1231,944,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1241,1202,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1245,240,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1244,1098,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1258,1004,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1260,462,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1285,1496,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1282,275,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1284,556,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1290,1665,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1289,1484,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1291,2411,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1292,1023,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1302,1130,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1308,1970,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1315,438,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1315,1716,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1315,1348,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1317,1659,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1320,558,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1320,1624,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1323,290,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1324,452,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1328,119,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1332,1495,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1328,1852,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1329,1383,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1335,1762,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1339,2363,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1338,1719,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1356,1165,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1357,1487,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1367,510,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1364,1438,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1364,1508,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1368,263,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1369,1398,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1369,1845,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1381,1279,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1383,1691,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1390,1626,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1394,900,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1393,1254,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1397,1285,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1403,405,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1407,1660,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1414,565,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1413,1588,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1419,2122,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1420,947,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1426,1238,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1427,2497,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1437,2012,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1435,2560,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1440,386,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1445,1934,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1443,1762,60,60
/home/fillan/Documents/ML/Lmx1b/Image 1 Rescaled.tif,2609,3846,Cell,1447,551,60,60
