/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,164,861,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,176,769,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,177,1031,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,179,692,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,178,1194,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,192,1097,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,193,1278,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,193,1311,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,200,568,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,205,416,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,203,978,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,205,186,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,206,272,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,205,951,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,206,1171,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,207,471,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,212,244,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,218,1064,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,219,780,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,219,890,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,217,507,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,227,1278,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,240,458,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,241,1346,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,242,815,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,249,1249,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,247,789,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,249,1016,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,249,1123,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,251,1228,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,250,1053,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,263,495,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,264,1316,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,268,1483,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,272,340,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,270,798,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,276,554,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,274,999,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,276,1216,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,283,490,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,286,1158,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,285,1272,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,289,1358,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,292,1191,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,304,971,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,304,1091,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,314,551,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,319,1151,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,322,1269,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,326,1320,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,327,841,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,332,1070,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,333,1501,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,340,1439,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,342,1224,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,349,375,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,345,1177,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,345,1305,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,348,1390,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,356,1022,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,364,1514,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,370,1473,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,376,1140,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,376,1336,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,380,1203,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,382,1117,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,389,947,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,386,1058,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,385,1379,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,391,1175,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,400,1330,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,401,1493,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,401,1093,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,403,1258,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,418,1277,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,424,1521,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,422,1594,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,424,1304,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,423,1089,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,432,162,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,434,1226,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,434,308,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,437,1385,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,438,463,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,452,1532,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,460,1063,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,460,1369,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,461,1263,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,468,1603,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,483,238,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,482,1189,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,485,262,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,484,1568,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,493,1087,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,498,222,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,501,1399,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,509,1252,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,510,1118,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,516,1304,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,517,1372,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,520,1469,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,528,1270,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,530,250,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,535,1229,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,540,1563,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,545,1166,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,541,719,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,547,1368,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,549,1644,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,553,1215,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,559,1444,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,565,1343,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,567,1384,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,577,761,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,573,1646,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,575,1711,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,576,1013,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,577,1688,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,582,202,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,584,1424,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,585,1613,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,586,548,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,585,1158,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,601,165,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,608,1578,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,612,121,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,612,1792,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,617,1343,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,620,232,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,630,1541,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,639,946,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,641,872,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,641,1471,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,644,1417,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,646,1675,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,663,503,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,657,1107,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,663,601,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,662,1302,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,668,1377,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,676,1233,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,673,1665,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,676,1339,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,680,1137,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,681,1620,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,681,1173,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,683,539,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,688,847,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,685,608,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,691,1720,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,689,1808,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,694,1026,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,699,242,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,698,1667,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,697,1116,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,699,1441,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,699,1794,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,708,1595,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,714,1355,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,719,113,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,718,794,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,720,1027,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,721,1519,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,729,323,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,741,1009,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,742,193,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,747,1712,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,750,1655,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,751,1298,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,753,730,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,753,1402,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,755,1514,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,756,1754,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,761,1064,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,759,1795,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,756,1842,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,774,1440,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,781,1184,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,775,1636,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,774,1673,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,775,1746,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,780,1270,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,783,1098,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,790,1368,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,791,1334,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,789,1469,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,798,317,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,801,1616,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,804,837,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,818,1005,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,828,920,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,830,1350,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,830,1432,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,835,1855,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,842,463,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,842,1519,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,846,1782,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,847,1637,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,851,704,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,856,1292,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,855,1136,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,862,1308,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,859,1843,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,867,1407,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,867,1736,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,867,1955,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,864,585,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,869,1913,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,872,903,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,871,1241,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,873,1578,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,882,1784,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,882,1945,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,882,1025,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,884,1360,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,885,860,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,885,2039,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,895,1676,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,897,1883,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,897,1431,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,899,1504,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,901,1669,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,904,1591,60,60
/media/fillan/LINUX MINT/ML/Atoh1/Image 1 Rescaled.tif,2609,3846,Cell,907,1735,60,60
